Date,HomeTeam,AwayTeam,FTHG,FTAG
12/03/17,La Coruna,Barcelona,2,1
12/03/17,Real Madrid,Betis,2,1
12/03/17,Sociedad,Ath Bilbao,0,2
13/03/17,Osasuna,Eibar,1,1
17/03/17,Las Palmas,Villarreal,1,0
18/03/17,Alaves,Sociedad,1,0
18/03/17,Ath Bilbao,Real Madrid,1,2
18/03/17,Betis,Osasuna,2,0
18/03/17,Eibar,Espanol,1,1
19/03/17,Ath Madrid,Sevilla,3,1
19/03/17,Barcelona,Valencia,4,2
19/03/17,La Coruna,Celta,0,1
19/03/17,Leganes,Malaga,0,0
19/03/17,Sp Gijon,Granada,3,1
31/03/17,Espanol,Betis,2,1
01/04/17,Malaga,Ath Madrid,0,2
01/04/17,Osasuna,Ath Bilbao,1,2
01/04/17,Sociedad,Leganes,1,1
01/04/17,Villarreal,Eibar,2,3
02/04/17,Granada,Barcelona,1,4
02/04/17,Real Madrid,Alaves,3,0
02/04/17,Sevilla,Sp Gijon,0,0
02/04/17,Valencia,La Coruna,3,0
03/04/17,Celta,Las Palmas,3,1
04/04/17,Ath Bilbao,Espanol,2,0
04/04/17,Ath Madrid,Sociedad,1,0
04/04/17,Betis,Villarreal,0,1
05/04/17,Alaves,Osasuna,0,1
05/04/17,Barcelona,Sevilla,3,0
05/04/17,La Coruna,Granada,0,0
05/04/17,Leganes,Real Madrid,2,4
05/04/17,Sp Gijon,Malaga,0,1
06/04/17,Eibar,Las Palmas,3,1
06/04/17,Valencia,Celta,3,2
07/04/17,Villarreal,Ath Bilbao,3,1
08/04/17,Espanol,Alaves,1,0
08/04/17,Malaga,Barcelona,2,0
08/04/17,Real Madrid,Ath Madrid,1,1
08/04/17,Sevilla,La Coruna,4,2
09/04/17,Celta,Eibar,0,2
09/04/17,Granada,Valencia,1,3
09/04/17,Las Palmas,Betis,4,1
09/04/17,Osasuna,Leganes,2,1
10/04/17,Sociedad,Sp Gijon,3,1
14/04/17,Ath Bilbao,Las Palmas,5,1
15/04/17,Ath Madrid,Osasuna,3,0
15/04/17,Barcelona,Sociedad,3,2
15/04/17,La Coruna,Malaga,2,0
15/04/17,Sp Gijon,Real Madrid,2,3
16/04/17,Betis,Eibar,2,0
16/04/17,Granada,Celta,0,3
16/04/17,Leganes,Espanol,0,1
16/04/17,Valencia,Sevilla,0,0
17/04/17,Alaves,Villarreal,2,1
21/04/17,Sevilla,Granada,2,0
22/04/17,Espanol,Ath Madrid,0,1
22/04/17,Malaga,Valencia,2,0
22/04/17,Osasuna,Sp Gijon,2,2
22/04/17,Villarreal,Leganes,2,1
23/04/17,Celta,Betis,0,1
23/04/17,Las Palmas,Alaves,1,1
23/04/17,Real Madrid,Barcelona,2,3
23/04/17,Sociedad,La Coruna,1,0
24/04/17,Eibar,Ath Bilbao,0,1
25/04/17,Ath Madrid,Villarreal,0,1
25/04/17,Granada,Malaga,0,2
25/04/17,Sp Gijon,Espanol,1,1
26/04/17,Barcelona,Osasuna,7,1
26/04/17,La Coruna,Real Madrid,2,6
26/04/17,Leganes,Las Palmas,3,0
26/04/17,Valencia,Sociedad,2,3
27/04/17,Alaves,Eibar,0,0
27/04/17,Ath Bilbao,Betis,2,1
27/04/17,Sevilla,Celta,2,1
28/04/17,Villarreal,Sp Gijon,3,1
29/04/17,Espanol,Barcelona,0,3
29/04/17,Las Palmas,Ath Madrid,0,5
29/04/17,Real Madrid,Valencia,2,1
29/04/17,Sociedad,Granada,2,1
30/04/17,Betis,Alaves,1,4
30/04/17,Celta,Ath Bilbao,0,3
30/04/17,Eibar,Leganes,2,0
30/04/17,Osasuna,La Coruna,2,2
01/05/17,Malaga,Sevilla,4,2
05/05/17,Sevilla,Sociedad,1,1
06/05/17,Ath Madrid,Eibar,1,0
06/05/17,Barcelona,Villarreal,4,1
06/05/17,Granada,Real Madrid,0,4
06/05/17,Sp Gijon,Las Palmas,1,0
07/05/17,Alaves,Ath Bilbao,1,0
07/05/17,La Coruna,Espanol,1,2
07/05/17,Malaga,Celta,3,0
07/05/17,Valencia,Osasuna,4,1
08/05/17,Leganes,Betis,4,0
13/05/17,Espanol,Valencia,0,1
13/05/17,Osasuna,Granada,2,1
14/05/17,Alaves,Celta,3,1
14/05/17,Ath Bilbao,Leganes,1,1
14/05/17,Betis,Ath Madrid,1,1
14/05/17,Eibar,Sp Gijon,0,1
14/05/17,Las Palmas,Barcelona,1,4
14/05/17,Real Madrid,Sevilla,4,1
14/05/17,Sociedad,Malaga,2,2
14/05/17,Villarreal,La Coruna,0,0
17/05/17,Celta,Real Madrid,1,4
19/05/17,Granada,Espanol,1,2
20/05/17,La Coruna,Las Palmas,3,0
20/05/17,Leganes,Alaves,1,1
20/05/17,Sevilla,Osasuna,5,0
20/05/17,Sp Gijon,Betis,2,2
21/05/17,Ath Madrid,Ath Bilbao,3,1
21/05/17,Barcelona,Eibar,4,2
21/05/17,Celta,Sociedad,2,2
21/05/17,Malaga,Real Madrid,0,2
21/05/17,Valencia,Villarreal,1,3
18/08/17,Leganes,Alaves,1,0
18/08/17,Valencia,Las Palmas,1,0
19/08/17,Celta,Sociedad,2,3
19/08/17,Girona,Ath Madrid,2,2
19/08/17,Sevilla,Espanol,1,1
20/08/17,Ath Bilbao,Getafe,0,0
20/08/17,Barcelona,Betis,2,0
20/08/17,La Coruna,Real Madrid,0,3
21/08/17,Levante,Villarreal,1,0
21/08/17,Malaga,Eibar,0,1
25/08/17,Betis,Celta,2,1
25/08/17,Sociedad,Villarreal,3,0
26/08/17,Alaves,Barcelona,0,2
26/08/17,Girona,Malaga,1,0
26/08/17,Las Palmas,Ath Madrid,1,5
26/08/17,Levante,La Coruna,2,2
27/08/17,Eibar,Ath Bilbao,0,1
27/08/17,Espanol,Leganes,0,1
27/08/17,Getafe,Sevilla,0,1
27/08/17,Real Madrid,Valencia,2,2
08/09/17,Leganes,Getafe,1,2
09/09/17,Barcelona,Espanol,5,0
09/09/17,Real Madrid,Levante,1,1
09/09/17,Sevilla,Eibar,3,0
09/09/17,Valencia,Ath Madrid,0,0
10/09/17,Ath Bilbao,Girona,2,0
10/09/17,Celta,Alaves,1,0
10/09/17,La Coruna,Sociedad,2,4
10/09/17,Villarreal,Betis,3,1
11/09/17,Malaga,Las Palmas,1,3
15/09/17,Eibar,Leganes,1,0
16/09/17,Ath Madrid,Malaga,1,0
16/09/17,Betis,La Coruna,2,1
16/09/17,Getafe,Barcelona,1,2
16/09/17,Levante,Valencia,1,1
17/09/17,Alaves,Villarreal,0,3
17/09/17,Girona,Sevilla,0,1
17/09/17,Las Palmas,Ath Bilbao,1,0
17/09/17,Sociedad,Real Madrid,1,3
18/09/17,Espanol,Celta,2,1
19/09/17,Barcelona,Eibar,6,1
19/09/17,Valencia,Malaga,5,0
20/09/17,Ath Bilbao,Ath Madrid,1,2
20/09/17,La Coruna,Alaves,1,0
20/09/17,Leganes,Girona,0,0
20/09/17,Real Madrid,Betis,0,1
20/09/17,Sevilla,Las Palmas,1,0
21/09/17,Celta,Getafe,1,1
21/09/17,Levante,Sociedad,3,0
21/09/17,Villarreal,Espanol,0,0
23/09/17,Alaves,Real Madrid,1,2
23/09/17,Ath Madrid,Sevilla,2,0
23/09/17,Girona,Barcelona,0,3
23/09/17,Malaga,Ath Bilbao,3,3
24/09/17,Eibar,Celta,0,4
24/09/17,Espanol,La Coruna,4,1
24/09/17,Getafe,Villarreal,4,0
24/09/17,Las Palmas,Leganes,0,2
24/09/17,Sociedad,Valencia,2,3
25/09/17,Betis,Levante,4,0
29/09/17,Celta,Girona,3,3
30/09/17,La Coruna,Getafe,2,1
30/09/17,Leganes,Ath Madrid,0,0
30/09/17,Levante,Alaves,0,2
30/09/17,Sevilla,Malaga,2,0
01/10/17,Barcelona,Las Palmas,3,0
01/10/17,Real Madrid,Espanol,2,0
01/10/17,Sociedad,Betis,4,4
01/10/17,Valencia,Ath Bilbao,3,2
01/10/17,Villarreal,Eibar,3,0
13/10/17,Espanol,Levante,0,0
14/10/17,Alaves,Sociedad,0,2
14/10/17,Ath Bilbao,Sevilla,1,0
14/10/17,Ath Madrid,Barcelona,1,1
14/10/17,Getafe,Real Madrid,1,2
15/10/17,Betis,Valencia,3,6
15/10/17,Eibar,La Coruna,0,0
15/10/17,Girona,Villarreal,1,2
15/10/17,Malaga,Leganes,0,2
16/10/17,Las Palmas,Celta,2,5
21/10/17,Barcelona,Malaga,2,0
21/10/17,Betis,Alaves,2,0
21/10/17,Levante,Getafe,1,1
21/10/17,Valencia,Sevilla,4,0
22/10/17,Celta,Ath Madrid,0,1
22/10/17,Leganes,Ath Bilbao,1,0
22/10/17,Real Madrid,Eibar,3,0
22/10/17,Villarreal,Las Palmas,4,0
23/10/17,La Coruna,Girona,1,2
23/10/17,Sociedad,Espanol,1,1
28/10/17,Alaves,Valencia,1,2
28/10/17,Ath Bilbao,Barcelona,0,2
28/10/17,Ath Madrid,Villarreal,1,1
28/10/17,Sevilla,Leganes,2,1
29/10/17,Eibar,Levante,2,2
29/10/17,Getafe,Sociedad,2,1
29/10/17,Girona,Real Madrid,2,1
29/10/17,Malaga,Celta,2,1
30/10/17,Espanol,Betis,1,0
30/10/17,Las Palmas,La Coruna,1,3
03/11/17,Betis,Getafe,2,2
04/11/17,Alaves,Espanol,1,0
04/11/17,Barcelona,Sevilla,2,1
04/11/17,La Coruna,Ath Madrid,0,1
04/11/17,Valencia,Leganes,3,0
05/11/17,Celta,Ath Bilbao,3,1
05/11/17,Levante,Girona,1,2
05/11/17,Real Madrid,Las Palmas,3,0
05/11/17,Sociedad,Eibar,3,1
05/11/17,Villarreal,Malaga,2,0
17/11/17,Girona,Sociedad,1,1
18/11/17,Ath Madrid,Real Madrid,0,0
18/11/17,Getafe,Alaves,4,1
18/11/17,Leganes,Barcelona,0,3
18/11/17,Sevilla,Celta,2,1
19/11/17,Ath Bilbao,Villarreal,1,1
19/11/17,Espanol,Valencia,0,2
19/11/17,Las Palmas,Levante,0,2
19/11/17,Malaga,La Coruna,3,2
20/11/17,Eibar,Betis,5,0
24/11/17,Celta,Leganes,1,0
25/11/17,Alaves,Eibar,1,2
25/11/17,Betis,Girona,2,2
25/11/17,Levante,Ath Madrid,0,5
25/11/17,Real Madrid,Malaga,3,2
26/11/17,La Coruna,Ath Bilbao,2,2
26/11/17,Sociedad,Las Palmas,2,2
26/11/17,Valencia,Barcelona,1,1
26/11/17,Villarreal,Sevilla,2,3
27/11/17,Espanol,Getafe,1,0
01/12/17,Malaga,Levante,0,0
02/12/17,Ath Bilbao,Real Madrid,0,0
02/12/17,Ath Madrid,Sociedad,2,1
02/12/17,Barcelona,Celta,2,2
02/12/17,Sevilla,La Coruna,2,0
03/12/17,Eibar,Espanol,3,1
03/12/17,Getafe,Valencia,1,0
03/12/17,Las Palmas,Betis,1,0
03/12/17,Leganes,Villarreal,3,1
04/12/17,Girona,Alaves,2,3
08/12/17,Alaves,Las Palmas,2,0
09/12/17,Getafe,Eibar,0,0
09/12/17,La Coruna,Leganes,1,0
09/12/17,Real Madrid,Sevilla,5,0
09/12/17,Valencia,Celta,2,1
10/12/17,Betis,Ath Madrid,0,1
10/12/17,Levante,Ath Bilbao,1,2
10/12/17,Sociedad,Malaga,0,2
10/12/17,Villarreal,Barcelona,0,2
11/12/17,Espanol,Girona,0,1
15/12/17,Sevilla,Levante,0,0
16/12/17,Ath Bilbao,Sociedad,0,0
16/12/17,Ath Madrid,Alaves,1,0
16/12/17,Eibar,Valencia,2,1
17/12/17,Barcelona,La Coruna,4,0
17/12/17,Celta,Villarreal,0,1
17/12/17,Girona,Getafe,1,0
17/12/17,Las Palmas,Espanol,2,2
18/12/17,Malaga,Betis,0,2
19/12/17,Levante,Leganes,0,0
20/12/17,Getafe,Las Palmas,2,0
20/12/17,Sociedad,Sevilla,3,1
21/12/17,Alaves,Malaga,1,0
21/12/17,Eibar,Girona,4,1
22/12/17,Betis,Ath Bilbao,0,2
22/12/17,Espanol,Ath Madrid,1,0
23/12/17,La Coruna,Celta,1,3
23/12/17,Real Madrid,Barcelona,0,3
23/12/17,Valencia,Villarreal,0,1
06/01/18,Ath Madrid,Getafe,2,0
06/01/18,Las Palmas,Eibar,1,2
06/01/18,Sevilla,Betis,3,5
06/01/18,Valencia,Girona,2,1
07/01/18,Ath Bilbao,Alaves,2,0
07/01/18,Barcelona,Levante,3,0
07/01/18,Celta,Real Madrid,2,2
07/01/18,Leganes,Sociedad,1,0
07/01/18,Villarreal,La Coruna,1,1
08/01/18,Malaga,Espanol,0,1
12/01/18,Getafe,Malaga,1,0
13/01/18,Eibar,Ath Madrid,0,1
13/01/18,Girona,Las Palmas,6,0
13/01/18,La Coruna,Valencia,1,2
13/01/18,Real Madrid,Villarreal,0,1
14/01/18,Alaves,Sevilla,1,0
14/01/18,Espanol,Ath Bilbao,1,1
14/01/18,Levante,Celta,0,1
14/01/18,Sociedad,Barcelona,2,4
15/01/18,Betis,Leganes,3,2
19/01/18,Getafe,Ath Bilbao,2,2
20/01/18,Ath Madrid,Girona,1,1
20/01/18,Espanol,Sevilla,0,3
20/01/18,Las Palmas,Valencia,2,1
20/01/18,Villarreal,Levante,2,1
21/01/18,Alaves,Leganes,2,2
21/01/18,Betis,Barcelona,0,5
21/01/18,Real Madrid,La Coruna,7,1
21/01/18,Sociedad,Celta,1,2
22/01/18,Eibar,Malaga,1,1
26/01/18,Ath Bilbao,Eibar,1,1
27/01/18,La Coruna,Levante,2,2
27/01/18,Malaga,Girona,0,0
27/01/18,Valencia,Real Madrid,1,4
27/01/18,Villarreal,Sociedad,4,2
28/01/18,Ath Madrid,Las Palmas,3,0
28/01/18,Barcelona,Alaves,2,1
28/01/18,Leganes,Espanol,3,2
28/01/18,Sevilla,Getafe,1,1
29/01/18,Celta,Betis,3,2
02/02/18,Sociedad,La Coruna,5,0
03/02/18,Alaves,Celta,2,1
03/02/18,Betis,Villarreal,2,1
03/02/18,Eibar,Sevilla,5,1
03/02/18,Levante,Real Madrid,2,2
04/02/18,Ath Madrid,Valencia,1,0
04/02/18,Espanol,Barcelona,1,1
04/02/18,Getafe,Leganes,0,0
04/02/18,Girona,Ath Bilbao,2,0
05/02/18,Las Palmas,Malaga,1,0
09/02/18,Ath Bilbao,Las Palmas,0,0
10/02/18,Leganes,Eibar,0,1
10/02/18,Malaga,Ath Madrid,0,1
10/02/18,Real Madrid,Sociedad,5,2
10/02/18,Villarreal,Alaves,1,2
11/02/18,Barcelona,Getafe,0,0
11/02/18,Celta,Espanol,2,2
11/02/18,Sevilla,Girona,1,0
11/02/18,Valencia,Levante,3,1
12/02/18,La Coruna,Betis,0,1
16/02/18,Girona,Leganes,3,0
17/02/18,Alaves,La Coruna,1,0
17/02/18,Eibar,Barcelona,0,2
17/02/18,Las Palmas,Sevilla,1,2
17/02/18,Malaga,Valencia,1,2
18/02/18,Ath Madrid,Ath Bilbao,2,0
18/02/18,Betis,Real Madrid,3,5
18/02/18,Espanol,Villarreal,1,1
18/02/18,Sociedad,Levante,3,0
19/02/18,Getafe,Celta,3,0
21/02/18,Leganes,Real Madrid,1,3
23/02/18,La Coruna,Espanol,0,0
24/02/18,Barcelona,Girona,6,1
24/02/18,Celta,Eibar,2,0
24/02/18,Leganes,Las Palmas,0,0
24/02/18,Real Madrid,Alaves,4,0
25/02/18,Ath Bilbao,Malaga,2,1
25/02/18,Sevilla,Ath Madrid,2,5
25/02/18,Valencia,Sociedad,2,1
25/02/18,Villarreal,Getafe,1,0
26/02/18,Levante,Betis,0,2
27/02/18,Espanol,Real Madrid,1,0
27/02/18,Girona,Celta,1,0
28/02/18,Ath Bilbao,Valencia,1,1
28/02/18,Ath Madrid,Leganes,4,0
28/02/18,Eibar,Villarreal,1,0
28/02/18,Getafe,La Coruna,3,0
28/02/18,Malaga,Sevilla,0,1
01/03/18,Alaves,Levante,1,0
01/03/18,Betis,Sociedad,0,0
01/03/18,Las Palmas,Barcelona,1,1
03/03/18,La Coruna,Eibar,1,1
03/03/18,Leganes,Malaga,2,0
03/03/18,Real Madrid,Getafe,3,1
03/03/18,Sevilla,Ath Bilbao,2,0
03/03/18,Villarreal,Girona,0,2
04/03/18,Barcelona,Ath Madrid,1,0
04/03/18,Levante,Espanol,1,1
04/03/18,Sociedad,Alaves,2,1
04/03/18,Valencia,Betis,2,0
05/03/18,Celta,Las Palmas,2,1
09/03/18,Girona,La Coruna,2,0
10/03/18,Eibar,Real Madrid,1,2
10/03/18,Getafe,Levante,0,1
10/03/18,Malaga,Barcelona,0,2
10/03/18,Sevilla,Valencia,0,2
11/03/18,Ath Bilbao,Leganes,2,0
11/03/18,Ath Madrid,Celta,3,0
11/03/18,Espanol,Sociedad,2,1
11/03/18,Las Palmas,Villarreal,0,2
12/03/18,Alaves,Betis,1,3
16/03/18,Levante,Eibar,2,1
17/03/18,Betis,Espanol,3,0
17/03/18,La Coruna,Las Palmas,1,1
17/03/18,Sociedad,Getafe,1,2
17/03/18,Valencia,Alaves,3,1
18/03/18,Barcelona,Ath Bilbao,2,0
18/03/18,Celta,Malaga,0,0
18/03/18,Leganes,Sevilla,2,1
18/03/18,Real Madrid,Girona,6,3
18/03/18,Villarreal,Ath Madrid,2,1
31/03/18,Ath Bilbao,Celta,1,1
31/03/18,Girona,Levante,1,1
31/03/18,Las Palmas,Real Madrid,0,3
31/03/18,Sevilla,Barcelona,2,2
01/04/18,Ath Madrid,La Coruna,1,0
01/04/18,Eibar,Sociedad,0,0
01/04/18,Espanol,Alaves,0,0
01/04/18,Leganes,Valencia,0,1
01/04/18,Malaga,Villarreal,1,0
02/04/18,Getafe,Betis,0,1
06/04/18,La Coruna,Malaga,3,2
07/04/18,Alaves,Getafe,2,0
07/04/18,Barcelona,Leganes,3,1
07/04/18,Betis,Eibar,2,0
07/04/18,Celta,Sevilla,4,0
08/04/18,Levante,Las Palmas,2,1
08/04/18,Real Madrid,Ath Madrid,1,1
08/04/18,Sociedad,Girona,5,0
08/04/18,Valencia,Espanol,1,0
09/04/18,Villarreal,Ath Bilbao,1,3
13/04/18,Girona,Betis,0,1
14/04/18,Ath Bilbao,La Coruna,2,3
14/04/18,Barcelona,Valencia,2,1
14/04/18,Las Palmas,Sociedad,0,1
14/04/18,Leganes,Celta,1,0
14/04/18,Sevilla,Villarreal,2,2
15/04/18,Ath Madrid,Levante,3,0
15/04/18,Eibar,Alaves,0,1
15/04/18,Getafe,Espanol,1,0
15/04/18,Malaga,Real Madrid,1,2
17/04/18,Celta,Barcelona,2,2
17/04/18,La Coruna,Sevilla,0,0
17/04/18,Villarreal,Leganes,2,1
18/04/18,Espanol,Eibar,0,1
18/04/18,Real Madrid,Ath Bilbao,1,1
18/04/18,Valencia,Getafe,1,2
19/04/18,Alaves,Girona,1,2
19/04/18,Betis,Las Palmas,1,0
19/04/18,Levante,Malaga,1,0
19/04/18,Sociedad,Ath Madrid,3,0
20/04/18,Leganes,La Coruna,0,0
21/04/18,Celta,Valencia,1,1
21/04/18,Eibar,Getafe,0,1
22/04/18,Ath Madrid,Betis,0,0
22/04/18,Girona,Espanol,0,2
22/04/18,Las Palmas,Alaves,0,4
22/04/18,Malaga,Sociedad,2,0
23/04/18,Ath Bilbao,Levante,1,3
27/04/18,Levante,Sevilla,2,1
28/04/18,Espanol,Las Palmas,1,1
28/04/18,Real Madrid,Leganes,2,1
28/04/18,Sociedad,Ath Bilbao,3,1
28/04/18,Villarreal,Celta,4,1
29/04/18,Alaves,Ath Madrid,0,1
29/04/18,Getafe,Girona,1,1
29/04/18,La Coruna,Barcelona,2,4
29/04/18,Valencia,Eibar,0,0
30/04/18,Betis,Malaga,2,1
04/05/18,Sevilla,Sociedad,1,0
05/05/18,Ath Bilbao,Betis,2,0
05/05/18,Celta,La Coruna,1,1
05/05/18,Girona,Eibar,1,4
05/05/18,Villarreal,Valencia,1,0
06/05/18,Ath Madrid,Espanol,0,2
06/05/18,Barcelona,Real Madrid,2,2
06/05/18,Las Palmas,Getafe,0,1
06/05/18,Malaga,Alaves,0,3
07/05/18,Leganes,Levante,0,3
09/05/18,Barcelona,Villarreal,5,1
09/05/18,Sevilla,Real Madrid,3,2
12/05/18,Alaves,Ath Bilbao,3,1
12/05/18,Betis,Sevilla,2,2
12/05/18,Eibar,Las Palmas,1,0
12/05/18,Getafe,Ath Madrid,0,1
12/05/18,Girona,Valencia,0,1
12/05/18,La Coruna,Villarreal,2,4
12/05/18,Real Madrid,Celta,6,0
12/05/18,Sociedad,Leganes,3,2
13/05/18,Espanol,Malaga,4,1
13/05/18,Levante,Barcelona,5,4
19/05/18,Celta,Levante,4,2
19/05/18,Las Palmas,Girona,1,2
19/05/18,Leganes,Betis,3,2
19/05/18,Malaga,Getafe,0,1
19/05/18,Sevilla,Alaves,1,0
19/05/18,Villarreal,Real Madrid,2,2
20/05/18,Ath Bilbao,Espanol,0,1
20/05/18,Ath Madrid,Eibar,2,2
20/05/18,Barcelona,Sociedad,1,0
20/05/18,Valencia,La Coruna,2,1
17/08/2018,Betis,Levante,0,3
17/08/2018,Girona,Valladolid,0,0
18/08/2018,Barcelona,Alaves,3,0
18/08/2018,Celta,Espanol,1,1
18/08/2018,Villarreal,Sociedad,1,2
19/08/2018,Eibar,Huesca,1,2
19/08/2018,Real Madrid,Getafe,2,0
19/08/2018,Vallecano,Sevilla,1,4
20/08/2018,Ath Bilbao,Leganes,2,1
20/08/2018,Valencia,Ath Madrid,1,1
24/08/2018,Getafe,Eibar,2,0
24/08/2018,Leganes,Sociedad,2,2
25/08/2018,Alaves,Betis,0,0
25/08/2018,Ath Madrid,Vallecano,1,0
25/08/2018,Valladolid,Barcelona,0,1
26/08/2018,Espanol,Valencia,2,0
26/08/2018,Girona,Real Madrid,1,4
26/08/2018,Sevilla,Villarreal,0,0
27/08/2018,Ath Bilbao,Huesca,2,2
27/08/2018,Levante,Celta,1,2
31/08/2018,Eibar,Sociedad,2,1
31/08/2018,Getafe,Valladolid,0,0
31/08/2018,Villarreal,Girona,0,1
01/09/2018,Celta,Ath Madrid,2,0
01/09/2018,Real Madrid,Leganes,4,1
02/09/2018,Alaves,Espanol,2,1
02/09/2018,Barcelona,Huesca,8,2
02/09/2018,Betis,Sevilla,1,0
02/09/2018,Levante,Valencia,2,2
14/09/2018,Huesca,Vallecano,0,1
15/09/2018,Ath Bilbao,Real Madrid,1,1
15/09/2018,Ath Madrid,Eibar,1,1
15/09/2018,Sociedad,Barcelona,1,2
15/09/2018,Valencia,Betis,0,0
16/09/2018,Espanol,Levante,1,0
16/09/2018,Leganes,Villarreal,0,1
16/09/2018,Sevilla,Getafe,0,2
16/09/2018,Valladolid,Alaves,0,1
17/09/2018,Girona,Celta,3,2
21/09/2018,Huesca,Sociedad,0,1
22/09/2018,Celta,Valladolid,3,3
22/09/2018,Eibar,Leganes,1,0
22/09/2018,Getafe,Ath Madrid,0,2
22/09/2018,Real Madrid,Espanol,1,0
22/09/2018,Vallecano,Alaves,1,5
23/09/2018,Barcelona,Girona,2,2
23/09/2018,Betis,Ath Bilbao,2,2
23/09/2018,Levante,Sevilla,2,6
23/09/2018,Villarreal,Valencia,0,0
25/09/2018,Ath Madrid,Huesca,3,0
25/09/2018,Espanol,Eibar,1,0
25/09/2018,Sociedad,Vallecano,2,2
26/09/2018,Ath Bilbao,Villarreal,0,3
26/09/2018,Leganes,Barcelona,2,1
26/09/2018,Sevilla,Real Madrid,3,0
26/09/2018,Valencia,Celta,1,1
27/09/2018,Alaves,Getafe,1,1
27/09/2018,Girona,Betis,0,1
27/09/2018,Valladolid,Levante,2,1
28/09/2018,Vallecano,Espanol,2,2
29/09/2018,Barcelona,Ath Bilbao,1,1
29/09/2018,Eibar,Sevilla,1,3
29/09/2018,Real Madrid,Ath Madrid,0,0
29/09/2018,Sociedad,Valencia,0,1
30/09/2018,Betis,Leganes,1,0
30/09/2018,Huesca,Girona,1,1
30/09/2018,Levante,Alaves,2,1
30/09/2018,Villarreal,Valladolid,0,1
01/10/2018,Celta,Getafe,1,1
05/10/2018,Ath Bilbao,Sociedad,1,3
06/10/2018,Alaves,Real Madrid,1,0
06/10/2018,Getafe,Levante,0,1
06/10/2018,Girona,Eibar,2,3
06/10/2018,Leganes,Vallecano,1,0
07/10/2018,Ath Madrid,Betis,1,0
07/10/2018,Espanol,Villarreal,3,1
07/10/2018,Sevilla,Celta,2,1
07/10/2018,Valencia,Barcelona,1,1
07/10/2018,Valladolid,Huesca,1,0
19/10/2018,Celta,Alaves,0,1
20/10/2018,Barcelona,Sevilla,4,2
20/10/2018,Real Madrid,Levante,1,2
20/10/2018,Valencia,Leganes,1,1
20/10/2018,Villarreal,Ath Madrid,1,1
21/10/2018,Betis,Valladolid,0,1
21/10/2018,Eibar,Ath Bilbao,1,1
21/10/2018,Huesca,Espanol,0,2
21/10/2018,Vallecano,Getafe,1,2
22/10/2018,Sociedad,Girona,0,0
24/10/2018,Vallecano,Ath Bilbao,1,1
26/10/2018,Valladolid,Espanol,1,1
27/10/2018,Ath Bilbao,Valencia,0,0
27/10/2018,Ath Madrid,Sociedad,2,0
27/10/2018,Celta,Eibar,4,0
27/10/2018,Girona,Vallecano,2,1
27/10/2018,Levante,Leganes,2,0
28/10/2018,Alaves,Villarreal,2,1
28/10/2018,Barcelona,Real Madrid,5,1
28/10/2018,Getafe,Betis,2,0
28/10/2018,Sevilla,Huesca,2,1
03/11/2018,Leganes,Ath Madrid,1,1
03/11/2018,Real Madrid,Valladolid,2,0
03/11/2018,Valencia,Girona,0,1
03/11/2018,Vallecano,Barcelona,2,3
04/11/2018,Betis,Celta,3,3
04/11/2018,Eibar,Alaves,2,1
04/11/2018,Huesca,Getafe,1,1
04/11/2018,Sociedad,Sevilla,0,0
04/11/2018,Villarreal,Levante,1,1
05/11/2018,Espanol,Ath Bilbao,1,0
09/11/2018,Levante,Sociedad,1,3
10/11/2018,Ath Madrid,Ath Bilbao,3,2
10/11/2018,Getafe,Valencia,0,1
10/11/2018,Girona,Leganes,0,0
10/11/2018,Valladolid,Eibar,0,0
11/11/2018,Alaves,Huesca,2,1
11/11/2018,Barcelona,Betis,3,4
11/11/2018,Celta,Real Madrid,2,4
11/11/2018,Sevilla,Espanol,2,1
11/11/2018,Vallecano,Villarreal,2,2
23/11/2018,Leganes,Alaves,1,0
24/11/2018,Ath Madrid,Barcelona,1,1
24/11/2018,Eibar,Real Madrid,3,0
24/11/2018,Huesca,Levante,2,2
24/11/2018,Valencia,Vallecano,3,0
25/11/2018,Ath Bilbao,Getafe,1,1
25/11/2018,Espanol,Girona,1,3
25/11/2018,Sevilla,Valladolid,1,0
25/11/2018,Villarreal,Betis,2,1
26/11/2018,Sociedad,Celta,2,1
30/11/2018,Vallecano,Eibar,1,0
01/12/2018,Celta,Huesca,2,0
01/12/2018,Getafe,Espanol,3,0
01/12/2018,Real Madrid,Valencia,2,0
01/12/2018,Valladolid,Leganes,2,4
02/12/2018,Alaves,Sevilla,1,1
02/12/2018,Barcelona,Villarreal,2,0
02/12/2018,Betis,Sociedad,1,0
02/12/2018,Girona,Ath Madrid,1,1
03/12/2018,Levante,Ath Bilbao,3,0
07/12/2018,Leganes,Getafe,1,1
08/12/2018,Ath Madrid,Alaves,3,0
08/12/2018,Espanol,Barcelona,0,4
08/12/2018,Valencia,Sevilla,1,1
08/12/2018,Villarreal,Celta,2,3
09/12/2018,Betis,Vallecano,2,0
09/12/2018,Eibar,Levante,4,4
09/12/2018,Huesca,Real Madrid,0,1
09/12/2018,Sociedad,Valladolid,1,2
10/12/2018,Ath Bilbao,Girona,1,0
14/12/2018,Celta,Leganes,0,0
15/12/2018,Eibar,Valencia,1,1
15/12/2018,Getafe,Sociedad,1,0
15/12/2018,Real Madrid,Vallecano,1,0
